name,longitude,latitude
DM Surabaya DC,112.660153,-7.222492
DM Bandung DC,107.536719,-6.909678
Prabumulih DC,104.272205,-3.387572
MH 2 Bokat Hub,121.561342,1.061143
MH 1 Bokat Hub,121.561342,1.061143
Wongsorejo Kab.Situbondo First Mile Hub,114.399106,-7.984745
Barat 2 First Mile Hub,111.472838,-7.566863
Wongsorejo Kab.Situbondo Hub,114.399106,-7.984745
Tempurejo Hub,113.664348,-8.358945
Keritang 2 Hub,102.663139,-0.702917
Indra Makmur Hub,97.593037,4.922561
Barat 2 Hub,111.472838,-7.566863
SPX Express Seller TAG,106.734046,-6.121467
Ulakan Tapakih Tapakis Hub,100.200028,-0.69175
Teluknaga 8 First Mile Hub,106.64465,-6.092645
Rancah Hub,108.494445,-7.201837
Purworejo Kota Pasuruan First Mile Hub,112.911643,-7.632208
Kubu Raya 2 Hub,109.18193,-0.376312
Kembang Jepara Hub,110.794676,-6.509217
Kelapa Dua 6 First Mile Hub,106.598639,-6.2715
Kedunggalar Hub,111.316694,-7.413528
MH 1 Wanaraya Hub,114.636257,-2.807866
Kasihan 2 First Mile Hub,110.350112,-7.781557
Jaya Baru First Mile Hub,95.302351,5.533128
Grogol Petamburan 4 Hub,106.77924,-6.14426
Grogol Petamburan 4 First Mile Hub,106.77924,-6.14426
Dempo Tengah Hub,103.280986,-4.050541
Cilacap Utara 2 Hub,109.045333,-7.685139
Cilacap Utara 2 First Mile Hub,109.045333,-7.685139
Cibadak 3 Hub,106.802306,-6.884278
Bangko Rokan Hilir 2 Hub,100.820556,2.121417
Ampibabo Hub,120.063889,-0.462417
SPX Express Seller bao.bao.store,106.580413,-6.141182
MH 1 Batu Ampar 2 Hub,109.533435,-0.753907
MH 1 Tewah Hub,113.719779,-1.044107
Virtual Surabaya 2 DC,112.690815,-7.243671
Pome - Malang,112.64872,-7.948467
Overflow Kemang Bogor First Mile Hub,106.761359,-6.531536
Cinambo RDC,107.694505,-6.932576
Maron Hub,113.361771,-7.860641
Maron First Mile Hub,113.361771,-7.860641
Dempo Utara Hub,103.176119,-4.077023
Pakuhaji 11 First Mile Hub,106.62468,-6.063244
Cilincing 2 First Mile Hub,106.95665,-6.122536
Cileungsi 3 First Mile Hub,107.025218,-6.416966
Medan Baru First Mile Hub,98.659344,3.582877
Grobogan First Mile Hub,110.920675,-7.031598
Wringin First Mile Hub,113.757907,-7.81722
Tenayan Raya First Mile Hub,101.51568,0.492004
Telukbetung Utara First Mile Hub,105.268896,-5.439718
Tarub First Mile Hub,109.188015,-6.912957
Taraju First Mile Hub,108.009362,-7.452293
Tanjung Senang First Mile Hub,105.293138,-5.349335
Tanjung Karang Barat 2 First Mile Hub,106.831235,-6.223898
Tampan Pekanbaru 2 First Mile Hub,101.402799,0.454571
Tambun Utara First Mile Hub,107.040611,-6.210503
Tambang First Mile Hub,101.294401,0.425328
Sukolilo 2 First Mile Hub,110.937485,-6.919669
Sukarame First Mile Hub,105.305167,-5.389167
Singaparna 2 First Mile Hub,108.104262,-7.351105
Sematang Borang First Mile Hub,104.847466,-2.942839
Seberang Ulu II First Mile Hub,104.790414,-2.989876
Seberang Ulu I First Mile Hub,104.772863,-3.013662
Rumbai First Mile Hub,101.447917,0.56021
Rajabasa First Mile Hub,105.241596,-5.355596
Pondok Aren First Mile Hub,106.709691,-6.270247
Plaosan First Mile Hub,111.264288,-7.666296
Plaju First Mile Hub,104.805222,-3.023972
Percut Sei Tuan First Mile Hub,98.761448,3.607085
Metro Utara First Mile Hub,105.292211,-5.099776
Medan Tuntungan First Mile Hub,98.635179,3.523498
Medan Selayang 2 First Mile Hub,98.632361,3.554611
Medan Labuhan First Mile Hub,98.67488,3.749037
Medan Deli First Mile Hub,98.669451,3.65242
Medan Barat First Mile Hub,98.672874,3.606793
Medan Area 2 First Mile Hub,98.685858,3.580279
Mauk First Mile Hub,106.512954,-6.063456
Majalaya First Mile Hub,107.755372,-7.038647
Lima Puluh First Mile Hub,101.452108,0.538056
Leuwisadeng 4 First Mile Hub,106.831235,-6.223898
Kuta Alam First Mile Hub,95.318945,5.565661
Krembung First Mile Hub,112.607571,-7.485545
Kemuning First Mile Hub,104.75407,-2.955357
Kemiling First Mile Hub,105.204456,-5.388085
Kedung Waringin First Mile Hub,107.226378,-6.265786
Kedamaian First Mile Hub,105.281225,-5.410768
Karanganyar 2 First Mile Hub,110.792124,-7.553277
Karang Bahagia First Mile Hub,107.159444,-6.231314
Jatiasih 2 First Mile Hub,106.93833,-6.352324
Jaten First Mile Hub,110.908799,-7.579416
Jambe First Mile Hub,106.479601,-6.306388
Ilir Timur I First Mile Hub,104.735977,-2.956078
Ciputat Timur First Mile Hub,106.747761,-6.295922
Cilincing First Mile Hub,106.92508,-6.129068
Cikampek 2 First Mile Hub,107.455609,-6.408639
Cicurug First Mile Hub,106.777885,-6.797262
Cempaka Putih First Mile Hub,106.859249,-6.193758
Bumi Waras First Mile Hub,105.283148,-5.440483
Bukit Raya First Mile Hub,101.462211,0.502137
Banyumanik First Mile Hub,110.411996,-7.065191
Asembagus 3 First Mile Hub,106.831235,-6.223898
Abiansemal First Mile Hub,115.2108,-8.541349
Medan Satria 4 First Mile Hub,106.977806,-6.190694
Klambu First Mile Hub,110.838775,-7.012915
Jatipuro First Mile Hub,111.012593,-7.746032
Sungai Kunjang 2 First Mile Hub,117.12691,-0.494981
Baleendah 4 First Mile Hub,107.630889,-6.996722
Tenayan Raya 2 First Mile Hub,101.4835,0.495306
Temayang 2 First Mile Hub,111.910619,-7.332974
Puspo First Mile Hub,112.863472,-7.806972
Purwasari 2 First Mile Hub,107.396417,-6.383472
Pasongsongan First Mile Hub,113.663167,-6.887028
Pamulihan First Mile Hub,107.842473,-6.887013
Laweyan Kota Surakarta First Mile Hub,110.815961,-7.570681
Kenjeran 4 First Mile Hub,112.762301,-7.222992
Kebayoran Lama 4 First Mile Hub,106.77775,-6.253222
Babakan Madang 2 First Mile Hub,106.855056,-6.560361
Sukomanunggal 3 First Mile Hub,106.831235,-6.223898
Banguntapan 2 First Mile Hub,110.396113,-7.85599
Tanjung Priok 9 First Mile Hub,106.857318,-6.148163
Simpang Empat Kab. Karo First Mile Hub,98.461957,3.141618
Paron First Mile Hub,111.385565,-7.442308
Paliyan First Mile Hub,110.518056,-8.042056
Mijen Demak First Mile Hub,110.718237,-6.847388
Makarti Jaya First Mile Hub,104.974944,-2.479634
Jatinegara Kab. Tegal First Mile Hub,109.237687,-7.061277
Ciputat 4 First Mile Hub,106.7496,-6.340343
Wiradesa 2 First Mile Hub,109.608611,-6.892306
Takokak First Mile Hub,107.002951,-7.055141
Rawalumbu 2 First Mile Hub,106.994196,-6.270622
Panumbangan First Mile Hub,108.217943,-7.133506
Padalarang 2 First Mile Hub,107.490133,-6.846239
Ngimbang First Mile Hub,112.221178,-7.287046
Ngaliyan 3 First Mile Hub,110.34363,-6.986271
Mergangsan First Mile Hub,110.376844,-7.812144
Sukoharjo Kab Sukoharjo First Mile Hub,110.828639,-7.674111
Gumelar First Mile Hub,109.003333,-7.417222
Cikupa 6 First Mile Hub,106.511311,-6.230699
Cengkareng 12 First Mile Hub,106.831235,-6.223898
Singosari 2 Hub,106.831235,-6.223898
Setu Bekasi 2 Hub,107.031534,-6.349342
Pangatikan Hub,107.990462,-7.166417
Linggo Sari Baganti 2 Hub,100.873194,-1.903417
Kuta Selatan 6 Hub,106.831235,-6.223898
not in operation.,106.831235,-6.223898
Kelumpang Hilir 2 Hub,116.101389,-3.279444
Kedungjati 2 Hub,110.63123,-7.165073
Rundeng Hub,97.910889,2.668611
Muko Muko Bathin Hub,102.045753,-1.532213
Donomulyo Hub,112.429752,-8.280823
Bojongsoang 2 Hub,107.673776,-6.976778
Pakuhaji 5 Hub,106.630944,-6.067556
Klapanunggal 2 Hub,106.903979,-6.470287
Watukumpul Hub,109.433963,-7.152908
Teluk Bayur 2 Hub,117.455248,2.170569
Purba Hub,98.693302,2.902108
Lemong Hub,103.742273,-5.023747
Klambu Hub,110.838775,-7.012915
Jatipuro Hub,111.012593,-7.746032
Sungai Kunjang 2 Hub,117.12691,-0.494981
Keliling Danau Hub,101.432022,-2.117113
Haruai Hub,115.461885,-2.040836
Binjai Barat 2 Hub,98.450056,3.671611
Badar Hub,97.77275,3.560111
Tenggarong Seberang 2 Hub,117.01275,-0.452611
Temayang 2 Hub,111.910619,-7.332974
Tarakan Barat 4 Hub,117.589912,3.293196
Ranah Pesisir Hub,100.802473,-1.781195
Pasongsongan Hub,113.663167,-6.887028
Pamulihan Hub,107.842473,-6.887013
Laweyan Kota Surakarta Hub,110.815961,-7.570681
Kenjeran 4 Hub,112.762301,-7.222992
Huta Bayu Raja Hub,99.282167,2.964667
Gunung Sitoli Utara Hub,97.573554,1.352342
Cempaka Hub,104.649083,-3.760528
Angkola Selatan Hub,99.240332,1.368611
Tulakan Hub,111.27605,-8.172404
Kandangan Temanggung Hub,110.186134,-7.254124
Banguntapan 2 Hub,110.396113,-7.85599
Teluk Dalam Asahan Hub,99.666083,2.856972
Tegowanu Hub,110.618811,-7.05069
Tanjung Lago Hub,104.733444,-2.650389
Tanah Sareal 2 Hub,106.778092,-6.558403
Talun Hub,109.701111,-7.024333
Simpang Empat Kab. Karo Hub,98.461957,3.141618
Sentajo Raya Hub,101.576859,-0.47358
Selimbau Hub,112.122302,0.597671
Sambaliung Hub,117.524342,2.153432
Rupat 3 Hub,101.421833,1.825639
Rambang Niru Hub,104.052306,-3.486556
Penengahan Hub,105.687439,-5.750894
Paron Hub,111.385565,-7.442308
Paliyan Hub,110.518056,-8.042056
Pahandut 3 Hub,113.9375,-2.216667
Muara Tabir 2 Hub,102.504417,-1.694944
Melinting 3 Hub,105.742059,-5.354474
Martapura 2 Hub,104.359507,-4.361958
Makarti Jaya Hub,104.974944,-2.479634
Kota Lama Hub,123.585824,-10.160356
Jatinegara Kab. Tegal Hub,109.237687,-7.061277
Jambi Luar Kota Hub,103.499222,-1.599444
Guntur 3 Hub,110.55875,-6.983694
Geyer Hub,110.903433,-7.244873
Ciputat 4 Hub,106.7496,-6.340343
Cepiring Hub,110.151246,-6.93353
Banjit Hub,104.498842,-4.794346
Bandar Negeri Suoh 2 Hub,104.311735,-5.305873
Pome - Tangerang,106.619331,-6.154933
Bangko Rokan Hilir Hub,100.834333,2.097833
Wiradesa 2 Hub,109.608611,-6.892306
Takokak Hub,107.002951,-7.055141
Sukoharjo Kab. Pringsewu Hub,104.983801,-5.277583
Suak Tapeh Hub,104.331778,-2.745083
Seponti Hub,109.833883,-0.863602
Panumbangan Hub,108.217943,-7.133506
Ngaliyan 3 Hub,110.343618,-6.986137
Mergangsan Hub,110.376844,-7.812144
Kendawangan 4 Hub,110.349111,-2.292306
Gunung Kencana 2 Hub,106.060415,-6.568776
Gumelar Hub,109.003333,-7.417222
Buko Selatan Hub,122.825417,-1.491944
Batu Layar Hub,116.074908,-8.541226
Kalianget First Mile Hub,113.924777,-7.044726
Bangun Purba First Mile Hub,100.186139,0.884528
Ajung First Mile Hub,113.698611,-8.217
Tanjung Palas Utara Hub,117.217861,3.043222
Sungai Raya Kepulauan Hub,108.863343,0.791599
Sungai Keruh 2 Hub,103.700583,-3.194417
Sumobito Hub,112.343306,-7.529361
Simanindo Hub,98.839667,2.669888
Sabak Auh Hub,102.089361,1.072306
Mentawa Baru Hub,112.933619,-2.53559
Kalianget Hub,113.924777,-7.044726
Jagakarsa 3 Hub,106.837147,-6.31056
Gayam Hub,114.331336,-7.16548
Blubur Limbangan Hub,107.970783,-7.044938
Bayang Hub,100.518583,-1.264194
Bangun Purba Hub,100.186139,0.884528
Bahodopi 3 Hub,122.152472,-2.800944
Amali Hub,120.138642,-4.40027
Ajung Hub,113.698611,-8.217
MH 2 Teluk Batang Hub,109.77496,-1.000424
MH 1 Pangaribuan Hub,99.365134,2.030314
MH 2 Dondo Hub,120.532889,0.77725
MH 1 Dondo Hub,120.532889,0.77725
MH 1 Baebunta Hub,120.250694,-2.597541
MH 1 Duampanua Hub,119.538943,-3.670407
MH 2 Semitau Hub,111.969523,0.521019
MH 1 Sebuku Hub,117.150005,4.006398
MH 2 Kongbeng Hub,116.887611,1.077194
MH 1 Kongbeng Hub,116.887611,1.077194
MH 1 Samarinda Utara Hub,117.2267,-0.438278
MH 1 Sungai Laur Hub,110.494431,-0.71024
MH 1 Tumbang Titi Hub,110.612938,-1.829175
MH 1 Singkup Hub,110.597798,-2.329503
MH 1 Baamang 2 Hub,112.506972,-2.545126
MH 1 Mentaya Hulu Hub,112.506459,-1.969243
MH 1 Bukit Batu Kota Palangka Raya Hub,113.756558,-1.989417
MH 1 Batukuning Lakitan Ulu Hub,103.360696,-3.341934
MH 1 Ulu Barumun Hub,99.689,1.064639
MH 1 Minas Hub,101.451902,0.724614
Infarm - Jakarta Barat,106.702096,-6.148515
Infarm - Surabaya 2,112.801897,-7.291662
Infarm - Surabaya 1,112.788722,-7.3255
Infarm - Semarang,110.444981,-7.000666
Infarm - Bogor,106.97698,-6.367334
Sumber First Mile Hub,108.49865,-6.747961
Karawaci 2 First Mile Hub,106.62569,-6.190507
Sultan Daulat 2 Hub,97.977028,2.713972
Lobalain 4 Hub,123.063456,-10.756848
MH 1 Wara Hub,120.210014,-3.021082
MH 2 Mepanga Hub,120.550696,0.517427
MH 1 Mepanga Hub,120.427486,0.481212
MH 1 Kahu Hub,120.115944,-4.955306
Pamulang 3 Hub,106.758264,-6.347427
MH 1 Sepaku 2 Hub,116.764165,-0.915537
MH 1 Simpang Hilir Hub,109.963017,-1.113803
MH 7 Sandai Hub,110.53376,-1.236645
MH 6 Sandai Hub,110.53376,-1.236645
MH 2 Matuari Hub,125.129853,1.472697
Zeodda - Tangerang,106.679734,-6.079726
MH 1 Marau Hub,110.719624,-2.112932
MH 1 Mukok Hub,110.770502,0.135173
MH 1 Dedai Hub,111.674672,0.054882
MH 1 Martapura Kalimantan Hub,114.886476,-3.436868
MH 4 Nanga Tayap Hub,110.567102,-1.534029
MH 1 Sungai Melayu Rayak Hub,110.45575,-1.775389
MH 3 Jelai Hulu Hub,110.759496,-1.993872
MH 1 Kubung Hub,100.682922,-0.840285
Denpasar Selatan First Mile Hub,115.225194,-8.712148
Denpasar 2 First Mile Hub,115.189692,-8.675127
Denpasar Utara First Mile Hub,115.197653,-8.630951
SPX Express Seller hellobrandholic.,108.53364,-6.723006
Cimanggu Hub,105.64575,-6.667028
Sumowono 2 Hub,110.318362,-7.211396
Sumowono 2 First Mile Hub,110.318362,-7.211396
Sooko First Mile Hub,112.413674,-7.520852
Selakau Timur Hub,109.055866,1.0731
Cipondoh 4 Hub,106.686778,-6.192889
Banyubiru Hub,110.416763,-7.303729
Banyubiru First Mile Hub,110.416763,-7.303729
Pulau Maya 2 Hub,109.463679,-1.092096
Mandor Hub,109.346694,0.319306
Gempol 2 Hub,112.698949,-7.5492
Gempol 2 First Mile Hub,112.698949,-7.5492
Simeulue Barat Hub,95.953694,2.809556
Kayen 3 Hub,110.985992,-6.898866
Panyileukan 5 First Mile Hub,107.707138,-6.923073
Baebunta 2 Hub,120.273611,-2.587456
Harjamukti First Mile Hub,108.560367,-6.741817
Beji Kota Depok First Mile Hub,106.80568,-6.38618
SPX Express Seller thebeautyhouse,106.740504,-6.160793
SPX Express Seller Makarizo,106.909927,-6.190254
Cikarang Barat DC,107.097996,-6.293023
Cakung RDC,106.944429,-6.171741
Sukadiri First Mile Hub,106.831235,-6.223898
Banjaran 3 First Mile Hub,107.562952,-7.087287
Puri 3 First Mile Hub,112.433839,-7.50603
Kalinyamatan First Mile Hub,110.709824,-6.728356
Jepon First Mile Hub,111.45259,-6.971505
Rungkut 3 First Mile Hub,112.769371,-7.313376
Adian Koting First Mile Hub,98.911639,1.866083
Kadupandak First Mile Hub,107.046975,-7.259352
Wungu First Mile Hub,111.56747,-7.660029
Legok 5 First Mile Hub,106.578201,-6.320726
Warungasem First Mile Hub,109.700207,-6.925093
Karangpandan First Mile Hub,111.033896,-7.619345
Sukaraja 3 First Mile Hub,106.826661,-6.546785
Regol 4 First Mile Hub,107.615308,-6.950498
Purwakarta 2 First Mile Hub,107.457333,-6.530361
Pacet 4 First Mile Hub,107.704855,-7.101058
Jepara Kota First Mile Hub,110.683483,-6.592876
Batujaya First Mile Hub,107.213122,-6.096068
Banyuates First Mile Hub,113.186346,-6.902951
Bantaran First Mile Hub,113.180109,-7.860729
Cikeusik First Mile Hub,105.853184,-6.791846
Tanjungkerta First Mile Hub,107.88943,-6.764503
Mijen First Mile Hub,110.311361,-7.061555
Lubuk Batang First Mile Hub,104.213288,-4.051654
Karanggeneng First Mile Hub,112.365722,-7.003139
Cipayung Kota Depok First Mile Hub,106.807802,-6.437319
Binong First Mile Hub,107.78757,-6.422107
Somagede First Mile Hub,109.331139,-7.521944
Kasihan First Mile Hub,110.345549,-7.844374
Jekulo First Mile Hub,110.943857,-6.799906
Dayeuhluhur First Mile Hub,108.604656,-7.260736
Cimahi Tengah 3 First Mile Hub,107.551707,-6.898583
Medan Amplas 3 First Mile Hub,98.7275,3.538111
Kawedanan First Mile Hub,111.444571,-7.706793
Jatiluhur First Mile Hub,107.437889,-6.524639
Gantar First Mile Hub,107.962944,-6.501667
Teupah Barat Hub,96.24075,2.442889
Bahodopi 5 Hub,122.133194,-2.788694
Tojo Barat Hub,120.98886,-1.405772
Tinggi Raja Hub,99.566273,2.889025
Meral Barat Hub,103.366944,1.051139
Banding Agung 2 Hub,103.912305,-4.805427
Puri 3 Hub,112.433839,-7.50603
Jepon Hub,111.45259,-6.971505
Batang Asam Hub,102.964524,-1.066916
Sendang Agung Hub,104.8875,-5.167611
Lais Kab. Musi Banyuasin Hub,104.104438,-2.864726
Koja 6 Hub,106.913719,-6.118374
Cikajang Hub,107.801111,-7.346861
Belitang Hilir Hub,111.069565,0.108058
Adian Koting Hub,98.911639,1.866083
Kasui Hub,104.444714,-4.716086
Tanjung Raya Hub,100.186934,-0.248265
Abung Barat Hub,104.70053,-4.866614
Wungu Hub,111.56747,-7.660029
Tapos 4 Hub,106.843143,-6.438602
Tambusai Utara 2 Hub,100.341574,1.37457
Sumberasih Hub,113.162842,-7.749109
Gambir 6 Hub,106.811023,-6.176165
Cisewu Hub,107.498701,-7.374265
Buru Hub,103.509446,0.902621
Wawo Hub,118.841544,-8.552282
Rumbai 2 Hub,101.400722,0.591556
Pitu Riase Hub,120.029958,-3.825332
Pedurungan 9 Hub,110.472667,-7.000417
Bonang Hub,110.599706,-6.834569
Karangpandan Hub,111.033896,-7.619345
Anjongan 2 Hub,109.346694,0.319306
Tanah Pinoh 2 Hub,111.521179,-0.751182
Talo Hub,102.69696,-4.180884
Sukaresmi Hub,105.849725,-6.545429
Siantar Narumonda Hub,99.170222,2.419028
Ranto Baek Baik Hub,99.383477,0.499227
Purwakarta 2 Hub,107.457333,-6.530361
Mesuji Timur Hub,105.505204,-4.012844
Lilir Rilau Hub,119.963667,-4.3415
Batujaya Hub,107.213122,-6.096068
Barumun Selatan Hub,99.754051,1.008796
Banyuates Hub,113.186346,-6.902951
Bantaran Hub,113.180109,-7.860729
Pangkatan Hub,99.992259,2.153585
Jongkong (Jengkong) Hub,112.275083,0.649861
Balusu Hub,119.636473,-4.310805
Tanjungkerta Hub,107.88943,-6.764503
Taman Madiun 2 Hub,111.520021,-7.649492
Pupuan Hub,115.032161,-8.330508
Lubuk Batang Hub,104.213288,-4.051654
Kayu Aro Barat Hub,101.249684,-1.811504
Kayan Hilir Hub,111.92125,-0.094611
Karanggeneng Hub,112.365722,-7.003139
Garoga Hub,99.366335,2.028693
Binong Hub,107.78757,-6.422107
Baras 2 Hub,119.327722,-1.586444
Bandar Masilam Hub,99.274611,3.221556
Sukakarya Kota Sabang Hub,95.315778,5.841661
Somagede Hub,109.331139,-7.521944
Lembang Jaya Hub,100.718944,-0.936583
Kasihan Hub,110.345549,-7.844374
Jekulo Hub,110.943857,-6.799906
Dayeuhluhur Hub,108.604656,-7.260736
Way Pengubuan Hub,105.225556,-4.789694
Tanah Putih Tanjung Melawan Hub,101.029667,1.660556
Sungkai Utara 2 Hub,104.741472,-4.655181
Singkohor Hub,97.92975,2.515806
Pajukukang Hub,120.028256,-5.571583
Natar 3 Hub,105.2176,-5.348085
Mukok 2 Hub,110.718541,0.068645
Mentok 2 Hub,105.155966,-2.042524
Medan Amplas 3 Hub,98.7275,3.538111
Malinau Kota 2 Hub,116.609778,3.56725
Kota Waingapu 4 Hub,120.243972,-9.665306
Jambangan Hub,112.708725,-7.332519
Gunung Toar Hub,101.482057,-0.620764
Gringsing Hub,110.019359,-6.971364
Gantar Hub,107.962944,-6.501667
Deli Tua 2 Hub,98.679277,3.482705
Bunut Hulu 3 Hub,112.701727,0.473747
Bayan Hub,116.423267,-8.228256
Batipuh Hub,100.469288,-0.487575
Bangko Pusaka (Pusako) 2 Hub,100.955498,1.758009
Bahar Selatan Hub,103.445972,-1.989444
MH 2 Habinsaran Hub,99.347549,2.305637
MH 1 Habinsaran Hub,99.347549,2.305637
MH 2 Lintong Nihuta Hub,98.982266,2.308593
MH 1 Lintong Nihuta Hub,98.881167,2.292136
MH 1 Pagar Alam Utara Hub,103.07206,-4.174316
MH 1 Peunaron Hub,97.658731,4.609132
MH 1 Palmatak Hub,106.295917,3.344889
MH 1 Kongbeng 2 Hub,116.922818,1.096798
MH 1 Telaga Antang Hub,112.612384,-1.809057
MH 1 Meliau 2 Hub,110.368856,-0.098673
MH 1 Balai Hub,110.095767,0.138818
MH 1 Selakau Hub,108.972837,1.061769
MH 1 Sajingan Besar Hub,109.597447,1.65732
MH 1 Sungai Pinyuh Hub,109.073605,0.273836
MH 1 Tanah Pinoh Hub,111.554868,-0.791798
MH 1 Belimbing Hub,111.606451,-0.322244
MH 3 Nanga Tayap Hub,110.567102,-1.534029
MH 2 Manis Mata Hub,111.030632,-2.459104
MH 1 Manis Mata Hub,111.030632,-2.459104
MH 2 Kendawangan Hub,110.195033,-2.510312
MH 1 Kendawangan Hub,110.195033,-2.510312
MH 2 Bengkayang Hub,109.485616,0.83116
MH 1 Cipanas Lebak Hub,106.390534,-6.541783
MH 1 Kerumutan Hub,102.254963,-0.056537
Gudang Shipper Tangerang Legok,106.593521,-6.286474
Warehouse Shipper Surabaya,112.681649,-7.249445
CV LOKA WIRA SENTOSA - PADANG,100.378462,-0.836792
PT JAYA PALEMBANG SUKSES - JAMBI,103.63697,-1.64169
PT JAYA PALEMBANG SUKSES - LAMPUNG,105.29355,-5.409004
PT SURYAKARSA PUSPITAPRIMA - PEKANBARU,101.361324,0.493595
PT HERTA SUKSES GEMILANG - ACEH,95.306937,5.535479
PT HERTA SUKSES GEMILANG - MEDAN,98.701777,3.657611
CV SINAR MITRA UTAMA - YOGYAKARTA,110.345774,-7.722182
PT ASTHA MAKMUR LESTARI - SURABAYA,112.760482,-7.260229
CV DIMAS - KEDIRI,112.032677,-7.861583
CV DIMAS - MADIUN,111.489193,-7.628143
CV SAGARA TIMUR WOLOBO - KUPANG,123.618668,-10.145241
PT SAGARA TIMUR DEWATA - BALI,115.248814,-8.633972
SPX Express Seller onix.id,106.961686,-6.18713
SPX Express Seller sun_rumah,106.619845,-6.204039
SPX Express Seller Fun Shop 88,106.746039,-6.127994
Kejobong Hub,109.480724,-7.404509
Padamara Hub,109.351417,-7.37875
Jebres 2 Hub,110.846907,-7.565633
Ngaliyan 2 Hub,110.336194,-7.018159
Sapuran First Mile Hub,109.97547,-7.443909
Selomerto First Mile Hub,109.872361,-7.419167
Mejayan First Mile Hub,111.654579,-7.550112
Ungaran Timur First Mile Hub,110.42195,-7.133507
Semarang Timur First Mile Hub,110.435419,-6.978273
Playen First Mile Hub,110.575912,-7.939275
Semanu First Mile Hub,110.67526,-7.999655
Semarang Tengah First Mile Hub,110.415827,-6.976157
Sidomukti First Mile Hub,110.492611,-7.341917
Semarang 2 First Mile Hub,110.391825,-6.987731
Giriwoyo First Mile Hub,110.936786,-8.030181
Paguyangan First Mile Hub,109.032138,-7.292411
Dawe First Mile Hub,110.869813,-6.733203
Pecangaan 2 First Mile Hub,110.707361,-6.68816
Pakem First Mile Hub,110.416085,-7.664658
Padang Utara First Mile Hub,100.357775,-0.914114
Kota Waingapu 3 Hub,120.666833,-9.883389
Balaraja 6 Hub,106.41873,-6.221132
Colomadu 3 Hub,110.761674,-7.532473
Jebres 4 Hub,110.842923,-7.5372
Driyorejo 4 Hub,112.575806,-7.382638
Dendang Hub,107.901644,-3.068017
Simpang Hulu 2 Hub,110.347472,-0.521806
Pondok Aren 5 Hub,106.685333,-6.261806
Tanjung Agung Hub,103.80319,-3.879818
Pulau Pramuka Hub,106.613046,-5.746624
Lembak Hub,104.340721,-3.344753
